# 语音指令: add
# 采集时间: 13-Apr-2025 20:16:29
# 帧数: 61
# 特征维度: 39
# 格式: 每行一帧，每帧39个特征值，用逗号分隔
0.935787,-0.133705,-0.016708,1.163902,0.447833,0.451708,0.508874,-0.052503,-0.078991,0.482236,0.279484,0.382727,0.032635,0.058000,-0.003816,-0.037086,0.071707,0.120852,0.188530,0.134380,0.147401,0.027221,0.016628,-0.137719,0.165750,0.217631,0.008070,0.009051,-0.050584,-0.036205,0.003051,-0.011239,-0.025648,-0.008357,-0.000940,-0.015538,-0.037706,-0.014478,0.010393
-0.476467,0.023223,0.019893,0.433064,0.126565,0.587701,0.621757,0.285121,0.126634,0.105279,-0.084412,0.347357,0.646197,0.036702,-0.027733,-0.157899,-0.018368,0.023446,0.052742,0.005315,0.007733,0.020228,-0.080708,-0.142988,0.048112,0.073750,0.050283,0.012278,-0.033335,-0.019682,-0.008579,-0.046044,-0.046119,-0.024725,-0.006732,0.007423,0.022315,-0.035301,-0.029868
0.387184,-0.030059,-0.135810,0.001256,0.331446,0.334964,0.126342,0.348974,0.026337,-0.008245,-0.419577,0.380813,0.399245,0.114611,0.059796,-0.111929,-0.120711,-0.006464,-0.080076,-0.102029,-0.036501,-0.019966,-0.018356,-0.071498,-0.088679,-0.006861,-0.013885,-0.003934,-0.010455,-0.011918,-0.013955,-0.033202,-0.018666,-0.016575,-0.001535,0.019733,0.047953,-0.025069,-0.025928
0.367851,-0.169631,-0.574736,0.482368,0.142242,0.269798,0.199671,-0.169566,0.026949,-0.090829,-0.225683,0.195796,0.107984,0.310559,0.036459,-0.114553,0.009592,0.015683,-0.086673,-0.095734,-0.020816,-0.014552,0.047716,0.064744,-0.043558,-0.033656,-0.030749,-0.007555,0.018628,0.004324,0.002392,0.001634,0.014229,0.018182,-0.001486,0.032658,0.046130,0.006485,0.004492
1.188942,0.349904,-0.470076,0.292034,0.380677,0.077581,0.018300,-0.068102,-0.164423,0.435852,-0.131974,-0.128702,0.249816,-0.017604,-0.046591,-0.141569,-0.039027,0.000400,-0.013552,0.028885,0.034953,0.019473,0.089598,0.112426,0.004701,0.056171,-0.054081,-0.018032,0.013126,0.010712,-0.009420,0.024453,0.029792,0.013134,0.002022,0.012170,0.032409,0.028103,0.005519
1.104286,0.064845,-0.581151,0.309151,0.190278,0.139332,0.016124,0.355287,0.122836,0.179271,0.197975,0.315711,0.490356,0.037652,-0.012377,-0.007769,-0.034144,0.018282,0.008966,0.030548,0.105961,-0.024260,0.099437,0.105394,0.031191,0.055224,-0.066475,-0.009477,0.010279,0.000676,-0.013484,0.016709,0.018568,-0.013391,-0.002574,-0.010679,0.016335,0.021974,-0.001047
-0.187157,-0.469364,-1.080887,-0.214788,0.293868,0.310612,0.389256,0.319968,0.106050,0.431961,0.112665,0.356177,0.576346,0.010919,-0.032205,-0.071275,-0.025868,-0.098083,0.032729,0.042246,-0.003790,-0.013574,0.036247,0.145613,0.065852,-0.030610,-0.012431,0.008003,0.014046,0.005914,-0.008294,0.006406,-0.006043,-0.027480,0.005746,-0.027535,0.000270,0.004965,-0.015469
1.218151,0.146031,-0.325613,0.465683,0.291305,0.213819,0.196418,0.343204,-0.272189,0.551965,0.349185,0.165280,0.306690,-0.036806,-0.022985,-0.077007,0.000716,-0.055872,-0.007268,0.020816,-0.104284,-0.030957,-0.016512,0.165027,0.071802,-0.018819,-0.014314,0.011188,0.009958,-0.010384,0.002818,0.018715,0.000681,-0.019783,0.023918,-0.027986,-0.021871,-0.006201,-0.000692
1.116043,0.083151,-1.077497,-0.001160,-0.339947,0.259293,0.188368,-0.086926,-0.059567,0.469089,0.757738,0.389511,0.131398,0.091854,0.037555,-0.006006,-0.019471,-0.044400,0.019836,-0.027597,-0.068436,0.052289,-0.069754,0.079000,0.002761,-0.043527,0.002476,0.023329,0.038153,0.004196,0.030385,0.016114,0.006269,0.010933,0.014805,-0.005173,-0.051676,-0.018755,0.013591
0.118553,-0.376102,-1.100715,0.164639,0.118481,0.117297,0.233913,-0.136092,-0.002899,0.028562,0.970180,0.781711,0.581182,0.055292,0.055479,0.029886,-0.122588,-0.007094,0.133004,0.054546,-0.012495,0.108566,-0.068271,-0.030964,-0.002640,0.035786,0.032656,0.028179,0.033889,0.020865,0.022359,0.008411,0.003118,0.034761,0.000394,0.015255,-0.052159,-0.020262,0.005340
0.886242,0.030610,-0.737864,-0.236547,0.068054,0.491872,0.165101,0.103772,0.317835,0.206573,0.323400,0.070356,0.142737,0.148901,0.122354,0.157028,0.059885,0.085744,0.060680,0.056367,0.029907,0.014074,0.012518,-0.149594,-0.056454,0.023316,0.000204,0.008637,0.015193,0.036003,0.027506,-0.009024,-0.013708,0.018713,-0.021060,0.016708,-0.019435,-0.006229,0.001139
1.612900,0.530704,-0.300681,-0.276351,0.023788,0.984983,0.550268,0.164952,0.260716,0.206020,0.354488,0.311242,0.533409,0.345054,0.164778,0.091247,0.110162,0.027082,0.012620,-0.013808,0.104839,-0.022517,0.045954,-0.117505,-0.069421,-0.032896,-0.031472,-0.020108,-0.022873,0.025965,0.023988,-0.034406,-0.029794,0.002846,-0.015360,0.002660,0.009140,0.001349,-0.019034
1.272781,0.433985,-0.435148,0.576094,0.262800,0.230748,0.384547,-0.037669,-0.099717,0.441747,0.062854,0.252374,0.304536,0.113964,0.066509,0.072861,0.126807,0.125135,-0.010422,-0.112259,0.010836,-0.053745,-0.012370,-0.029124,-0.029436,-0.021344,-0.046745,-0.045881,-0.055106,-0.025746,0.004237,-0.012118,-0.015555,-0.005433,0.002648,-0.017212,0.030482,0.018158,-0.009287
2.136883,0.509272,-0.648252,0.450259,0.185428,0.332752,0.010713,0.633956,0.053598,0.195270,0.311647,0.231880,0.274788,0.002180,-0.048582,-0.103976,0.031323,0.133448,-0.112259,-0.100624,0.015974,0.013650,-0.046692,-0.028281,-0.024897,-0.105339,-0.036031,-0.043980,-0.042158,-0.042869,-0.012644,-0.005909,0.011878,-0.008276,0.015339,-0.012742,0.019538,0.022935,0.000931
1.295246,0.473265,-0.082830,0.203057,0.805242,0.749271,-0.334939,-0.058089,0.060927,0.107416,0.145223,-0.082217,0.123571,0.135213,-0.096250,-0.163054,-0.101158,0.044669,0.009464,-0.032915,0.031186,0.002224,-0.081063,0.028775,0.038603,-0.030819,0.002532,-0.018227,-0.025722,-0.035088,-0.057503,-0.000961,0.023711,0.000720,0.021857,-0.000355,0.003338,0.012917,0.005990
1.527435,0.175724,-1.174500,0.076513,0.626000,-0.021908,0.217759,0.282054,0.269225,0.039840,0.119323,0.316544,-0.084556,0.229658,-0.064868,-0.111384,-0.104742,-0.047185,-0.064415,0.019579,0.030182,0.050914,-0.026077,-0.005555,0.049701,-0.041879,-0.023753,0.009032,0.018532,-0.011205,-0.055835,0.022473,0.020187,-0.014713,-0.002620,0.008890,0.001620,-0.010521,0.019820
2.390160,-0.052368,-1.263537,0.046111,0.324086,0.471933,0.040168,0.346587,-0.194868,-0.043024,0.345413,0.471383,0.272560,0.184673,-0.043227,-0.120746,-0.075686,-0.235493,-0.064320,-0.010558,0.006725,0.077923,-0.036150,-0.021086,0.011272,-0.028851,-0.028189,-0.019856,0.050258,0.018029,-0.010521,0.028654,0.015707,-0.015115,-0.004051,0.027059,0.001077,-0.031385,0.014350
3.031715,0.328180,-0.804950,-0.212020,0.095215,0.042748,-0.067738,0.633230,0.518759,0.074575,0.169080,0.290405,-0.085089,-0.035238,0.011466,0.009459,-0.072813,-0.164904,0.070409,0.023572,-0.084548,-0.057475,-0.013285,0.003163,-0.109003,0.021622,0.063900,-0.125982,0.046686,0.007866,0.041033,0.044151,0.020466,0.011380,-0.025565,0.038119,0.012476,-0.023958,0.021786
1.685493,0.097399,-1.077070,-0.199722,-0.515545,0.288906,-0.284000,-0.188448,0.453480,-0.173019,-0.025665,0.009985,-0.074691,0.221700,-0.264514,0.149057,0.010727,0.004954,0.134185,0.066867,-0.027222,0.012408,0.104670,0.026864,-0.136303,0.024349,0.117248,-0.186933,0.044263,-0.007458,0.087934,0.026410,0.012373,0.031971,-0.015016,0.038267,0.010070,0.003509,0.012124
1.556084,0.165826,-1.209164,-0.328465,-0.069772,0.539762,0.515562,-0.013684,-0.440284,-0.005797,0.320511,-0.175461,0.227033,0.855856,-0.880264,0.099460,-0.096321,0.120669,0.144691,0.118337,0.130096,-0.121689,0.178590,0.058408,-0.075062,0.074212,0.048368,-0.086200,0.043523,-0.004378,0.035226,-0.030831,-0.022645,0.011271,0.001343,-0.005886,-0.026694,0.015168,-0.012579
4.517216,-1.746077,-0.072204,0.133377,0.423385,1.118753,0.172870,0.488966,0.365210,0.672893,0.443353,-0.200385,0.272639,0.783947,-0.980536,0.161826,-0.127236,0.261559,0.073844,0.018829,0.136776,-0.016214,0.144105,0.021187,0.001751,0.015080,-0.118270,0.166151,0.022007,-0.001884,-0.053996,-0.095695,-0.037521,-0.024501,-0.024987,-0.046287,-0.049852,-0.004561,-0.023830
7.232800,-4.629966,-0.648802,-1.063184,0.413984,0.593191,0.471317,1.162232,-0.250536,0.820152,0.318522,-0.100839,0.229807,0.211857,-0.258197,0.325095,-0.044030,-0.048681,-0.153420,-0.138277,-0.084427,-0.046720,-0.087961,-0.199836,-0.083141,-0.088789,-0.227074,0.389917,0.017705,0.027194,-0.105044,-0.119250,-0.026751,-0.053114,-0.021788,-0.041407,-0.041508,-0.025201,-0.025093
3.984684,-4.053071,-0.282899,-0.723073,0.970082,0.755244,-0.157776,0.135833,0.248344,0.352639,0.111139,-0.011670,0.018268,-0.177863,0.689408,0.196895,-0.036917,-0.335006,-0.457245,-0.102262,-0.106127,-0.226102,-0.120023,-0.223535,-0.185339,-0.093580,-0.139016,0.354510,-0.020126,0.024852,-0.094832,-0.089507,0.022919,-0.024496,-0.028438,0.002639,-0.002886,-0.023149,0.000855
3.145969,-0.413450,1.058992,-0.236248,-0.683887,-0.300522,-0.262385,-0.399563,-0.695486,-0.454141,-0.851056,-0.820109,-0.243894,-0.200837,1.227962,0.210311,0.055108,-0.388545,-0.506908,-0.037777,-0.149213,-0.193784,-0.010712,-0.136170,-0.189393,-0.080356,-0.110385,0.108576,-0.049448,0.018593,0.017904,0.007237,0.044403,0.019439,0.019917,0.047554,0.043083,0.023311,0.027705
5.286114,0.730258,0.382041,-0.568678,-1.277279,-1.481926,-0.163451,0.562751,-0.921826,0.487818,-0.467531,-1.072361,-0.120561,0.113134,0.954033,0.063872,0.002222,-0.299415,-0.443487,0.124444,-0.016957,-0.169595,0.114464,-0.037921,-0.137605,-0.003426,-0.231004,-0.103157,-0.012798,0.028787,0.094894,0.094951,0.011352,0.018647,0.069679,0.000042,0.040499,0.064691,0.017157
5.154411,1.153324,0.416311,-0.815470,-1.068862,-1.666847,0.200879,-0.045579,-0.959508,0.659080,-0.305382,-0.829126,-0.242669,-0.596070,0.442631,0.016348,0.068479,0.048136,-0.128794,0.065362,0.014370,0.060774,0.140641,0.024846,0.048956,0.053216,-0.312171,-0.174410,0.016327,0.033966,0.097213,0.121715,-0.028795,0.022418,0.070956,-0.050568,0.026894,0.076381,-0.000048
