# 语音指令: none
# 采集时间: 20-Apr-2025 15:49:58
# 帧数: 61
# 特征维度: 39
# 格式: 每行一帧，每帧39个特征值，用逗号分隔
-2.612736,0.751879,-0.024182,-0.046497,-0.158743,-0.031645,0.218960,0.328385,0.350696,0.073545,-0.118705,0.495442,0.234615,-1.834992,0.040758,-0.128304,0.066808,-0.012595,-0.249189,-0.201180,-0.012397,0.266309,0.053253,-0.243714,0.053306,0.160856,-0.188071,-0.024445,-0.030581,0.007625,0.050563,0.015079,-0.044337,-0.018169,-0.000225,-0.037418,-0.027255,0.003037,0.035531
-4.278973,0.155298,-0.556914,-0.338371,-0.857264,-0.635231,-0.308824,0.194002,0.473384,0.033890,-0.548386,0.293701,0.664743,-1.179835,-0.000745,-0.081732,0.028619,0.138797,-0.005529,-0.140652,-0.047552,0.085786,-0.068912,-0.149401,0.023930,0.159369,0.225453,-0.011469,0.027409,0.010398,0.042079,0.069136,0.009589,-0.005207,-0.047158,-0.030774,0.044047,-0.001883,-0.025865
-3.996037,0.048394,-0.151657,0.401489,0.392492,-0.520093,-0.521687,-0.136744,0.654759,0.157837,-0.540708,0.014407,0.194130,-0.090781,-0.087870,-0.071892,0.011431,0.113841,0.061340,-0.090356,-0.040951,-0.048348,-0.111366,-0.025721,0.004293,0.057606,0.340074,-0.013789,0.040497,-0.001386,-0.001522,0.050370,0.039710,0.013148,-0.038905,-0.002518,0.063202,-0.008202,-0.042958
-4.050346,0.336983,-0.266113,-0.097986,0.286582,0.213612,-0.198885,0.044253,0.195618,-0.321067,-0.389628,0.316523,0.646097,0.167382,0.014455,0.096858,0.073363,0.119892,0.156583,-0.006881,-0.004684,-0.059515,-0.063433,0.090752,0.017933,-0.062231,0.168332,-0.012205,0.021551,0.008407,-0.024084,0.001780,0.041096,0.026626,0.004927,0.030069,0.032642,-0.025274,-0.043039
-3.370018,0.055601,-0.653730,-0.071268,0.039958,-0.061295,-0.449384,0.133419,0.174764,-0.496870,-0.374599,0.479791,0.608608,0.074095,-0.072246,0.087780,0.036982,-0.022048,0.045214,0.035979,0.073018,0.041331,0.018168,0.111524,-0.010261,-0.051146,0.006295,0.000956,-0.006279,-0.009946,-0.018033,-0.010991,0.036405,0.023879,0.020030,0.038214,-0.004033,-0.027225,-0.019525
-3.513866,0.228430,0.334976,0.406311,0.129967,0.165096,-0.401846,0.030855,0.324120,-0.067098,-0.031466,0.147703,0.023261,0.032364,-0.102082,0.001716,0.081840,0.018622,0.013564,0.110616,0.103398,0.072054,0.078378,0.028093,-0.163394,-0.109663,-0.021364,-0.012173,-0.041890,-0.034337,-0.015811,-0.025084,0.009380,-0.002430,-0.001139,0.014717,-0.026358,-0.003925,0.012749
-3.808075,-0.398603,0.128128,0.415105,0.335495,-0.208567,-0.191348,0.359907,0.873556,0.146517,0.018666,-0.002449,0.145203,0.056080,-0.024419,-0.069756,-0.064460,0.021743,0.048098,0.130147,0.092340,0.030249,0.090875,-0.023339,-0.114279,-0.065734,0.006535,0.004799,-0.020048,-0.031326,-0.008615,-0.011960,-0.020763,-0.038087,-0.028085,-0.009747,-0.030428,0.032140,0.023736
-3.653320,-0.136098,-0.650473,0.223646,0.274646,0.363515,0.398539,0.623494,0.334092,-0.125693,-0.404017,-0.564506,0.127343,0.048302,-0.102739,-0.136897,-0.130499,-0.028077,-0.035308,0.022600,-0.024329,-0.068358,-0.002871,-0.038202,0.035457,0.040066,0.015450,0.008056,0.023880,-0.028781,-0.021237,-0.019310,-0.045062,-0.042771,-0.005426,-0.015299,-0.011422,0.058815,0.028726
-2.964188,0.055436,-0.630917,-0.390450,0.124257,0.145992,0.007070,0.455861,0.378945,0.132808,-0.348955,0.041177,0.098970,0.147282,-0.037913,0.008379,-0.088850,-0.070797,-0.022368,-0.069524,-0.140532,-0.104941,-0.027769,-0.082243,0.126318,0.051395,0.024199,0.012119,0.036776,0.007872,-0.012762,-0.008815,-0.028732,-0.030528,0.008599,-0.011745,0.003707,0.023497,0.021177
-3.651558,-0.703150,-0.203020,-0.041690,0.060090,-0.261733,-0.361384,-0.176152,0.123214,-0.084835,-0.107378,0.329412,0.294116,0.134780,-0.036898,0.143401,-0.118883,-0.101871,-0.098348,-0.121296,-0.092713,0.093111,0.009498,-0.026818,0.152374,0.046598,0.036474,0.037290,0.025279,0.008713,0.001593,0.014659,0.002395,0.014447,0.017855,0.008496,0.019575,-0.021834,-0.006291
