# 语音指令: sub
# 采集时间: 13-Apr-2025 20:36:34
# 帧数: 61
# 特征维度: 39
# 格式: 每行一帧，每帧39个特征值，用逗号分隔
3.375740,-0.305647,0.172375,0.133292,0.526596,0.394976,0.381723,-0.263276,0.262137,-0.200710,-0.120626,0.235275,0.087703,0.342282,-0.054562,-0.301971,0.153503,0.269950,0.258960,0.191759,0.325631,-0.007043,0.204011,-0.154603,0.167888,-0.006860,-0.463373,0.089349,-0.061732,0.034299,0.005066,0.040105,0.023984,0.060673,0.007425,0.016942,-0.018680,-0.020084,0.006589
4.356777,-1.428452,-1.052689,0.671532,0.533493,-0.008794,-0.051241,0.166593,0.067341,0.770275,-0.203959,0.582960,0.645384,-1.030907,0.127179,-0.264362,0.185435,0.126097,0.183882,0.042346,0.223895,-0.003211,0.032972,-0.099737,-0.034005,-0.038346,-0.351727,0.109183,0.060464,-0.024635,-0.040860,-0.005714,0.008243,-0.019124,0.012070,-0.025926,0.045248,-0.032188,0.004924
-1.171635,0.551194,-0.484207,0.167913,0.636323,0.878169,0.662307,1.011914,-0.054116,0.303043,-0.413968,0.253317,-0.356192,-1.153510,0.262143,-0.084955,0.038307,-0.062622,0.043071,0.069078,0.112816,0.024730,0.039519,-0.015851,-0.053676,0.047459,-0.021008,0.014340,0.084391,-0.029306,-0.044656,-0.039351,-0.020170,-0.076229,-0.007359,-0.024651,0.058820,-0.011828,0.012404
-2.010963,0.102903,-0.733937,0.714830,0.453407,0.506616,0.026082,0.269715,0.148919,-0.110217,-0.253005,-0.162836,0.055803,-0.784657,0.326303,0.179854,-0.052296,-0.039092,0.066312,0.098204,0.019384,0.033491,-0.041498,0.139290,-0.032062,-0.003264,0.236173,-0.045106,0.064848,-0.018202,-0.007793,-0.017069,-0.005350,-0.065234,-0.027861,0.013438,0.035042,0.025404,0.010137
-1.398830,0.713978,-0.561332,0.351024,0.155632,0.445553,0.798561,0.456819,0.392280,0.519284,-0.202988,0.220671,0.677625,0.078203,-0.048270,0.133986,0.050175,-0.016607,0.001364,0.010919,-0.140550,-0.087297,0.048640,0.175149,0.074127,0.066211,0.234480,-0.077471,0.011755,0.012433,0.022132,-0.004497,-0.025527,-0.041492,-0.025289,0.012984,-0.001587,0.015787,-0.005861
-1.029049,0.703191,0.176936,0.215341,0.519695,0.670739,0.530311,0.592916,0.073477,0.401787,0.617940,0.355873,0.085455,0.141143,-0.057603,0.137661,0.040588,0.010412,0.055470,0.029666,-0.135401,-0.162869,0.121472,0.075694,0.088547,0.025891,0.143505,-0.054353,-0.043765,0.017821,0.006706,-0.014358,-0.024816,-0.013889,0.008055,0.002967,-0.050045,-0.012168,-0.005219
-1.409611,-0.033068,-0.054366,0.736162,0.498935,0.826342,0.477966,-0.067135,-0.592310,0.387594,0.317011,0.458481,0.049127,0.158798,-0.128633,0.049440,0.082718,0.044385,-0.006483,-0.089742,-0.117701,-0.073471,0.047689,0.012161,0.000347,-0.013493,0.040268,0.018732,-0.039966,-0.011691,-0.000377,-0.019667,-0.008594,0.022386,0.045554,-0.022012,-0.063456,-0.025210,-0.007309
-1.332996,0.130086,-0.077643,0.776847,0.357639,0.707167,0.379134,-0.351431,-0.438518,0.781726,-0.009590,0.278910,0.521396,0.267939,-0.042857,-0.080980,0.062693,-0.053522,-0.058698,-0.039226,-0.092931,0.080281,-0.026495,-0.146444,-0.090506,-0.004972,0.028125,0.032055,-0.030834,-0.017145,-0.003418,-0.022039,-0.007753,0.030883,0.048665,-0.020552,-0.034014,-0.014832,-0.011549
-0.456577,0.180659,-0.112408,0.605725,0.539030,0.405265,0.270853,0.163867,0.164536,0.663525,0.190637,0.231807,0.348439,0.333418,0.083154,-0.031308,-0.050958,-0.021700,-0.110298,-0.020726,0.009390,0.126073,-0.050189,-0.181592,-0.029495,0.024407,-0.003023,0.035961,-0.025347,-0.041442,0.000429,-0.003941,-0.006653,0.026008,0.012893,-0.003171,-0.003058,0.007683,-0.003171
0.012318,0.348295,-0.341871,0.682517,0.149306,0.511103,0.367344,-0.122574,0.236326,0.103473,-0.296375,-0.163828,-0.118613,0.281377,0.075220,-0.028085,-0.023558,-0.016414,-0.079160,-0.064627,0.035958,0.095632,0.008543,-0.074420,-0.011852,-0.082091,-0.042723,0.012602,-0.015401,-0.042299,0.014544,0.010937,-0.019600,0.015522,-0.020189,0.006243,0.043612,0.012433,0.004914
